k,fee,max_slippage,num_hybrid_agents,fundamental_file_path,seed,effect_type,hybrid_spread_mean,hybrid_depth_mean,hybrid_volume_mean,original_spread_mean,original_depth_mean,original_volume_mean,spread_mean,spread_t,spread_p,depth_mean,depth_t,depth_p,volume_mean,volume_t,volume_p
1000000000.0,0.001,0.07,200,data/BIT.xlsx,91011,混合效应,1.4205349984967324,686.5756057983245,446.54,2.12,598.6933333333334,384.81,-0.6994650015032675,-4.707141530556797,3.8479443237299535e-06,87.88227246499112,4.454470534370393,1.1896929171305318e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.001,0.1,200,data/BIT.xlsx,91011,混合效应,1.4205349984967324,686.5756057983245,446.54,2.12,598.6933333333334,384.81,-0.6994650015032675,-4.707141530556797,3.8479443237299535e-06,87.88227246499112,4.454470534370393,1.1896929171305318e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.004,0.01,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.004,0.04,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.004,0.07,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.004,0.1,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.007,0.01,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.007,0.04,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.007,0.07,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.007,0.1,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.01,0.01,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.01,0.04,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.01,0.07,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
1000000000.0,0.01,0.1,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,686.5766078693675,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,87.8832745360342,4.45452113593746,1.1894299015194253e-05,61.73,0.9052642208671423,0.36605429004921675
100000000000.0,0.001,0.01,200,data/BIT.xlsx,91011,混合效应,1.42053499849649,694.9960579832448,446.54,2.12,598.6933333333334,384.81,-0.6994650015035101,-4.707141530558382,3.847944323702107e-06,96.30272464991157,4.881278125217359,1.7180512374136584e-06,61.73,0.9052642208671423,0.36605429004921675
100000000000.0,0.001,0.04,200,data/BIT.xlsx,91011,混合效应,1.42053499849649,694.9960579832448,446.54,2.12,598.6933333333334,384.81,-0.6994650015035101,-4.707141530558382,3.847944323702107e-06,96.30272464991157,4.881278125217359,1.7180512374136584e-06,61.73,0.9052642208671423,0.36605429004921675
100000000000.0,0.001,0.07,200,data/BIT.xlsx,91011,混合效应,1.42053499849649,694.9960579832448,446.54,2.12,598.6933333333334,384.81,-0.6994650015035101,-4.707141530558382,3.847944323702107e-06,96.30272464991157,4.881278125217359,1.7180512374136584e-06,61.73,0.9052642208671423,0.36605429004921675
100000000000.0,0.001,0.1,200,data/BIT.xlsx,91011,混合效应,1.42053499849649,694.9960579832448,446.54,2.12,598.6933333333334,384.81,-0.6994650015035101,-4.707141530558382,3.847944323702107e-06,96.30272464991157,4.881278125217359,1.7180512374136584e-06,61.73,0.9052642208671423,0.36605429004921675
100000000000.0,0.004,0.01,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,695.0060786936755,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,96.31274536034216,4.881783958697346,1.7139745065288544e-06,61.73,0.9052642208671423,0.36605429004921675
100000000000.0,0.004,0.04,200,data/BIT.xlsx,91011,混合效应,1.4266666666666667,695.0060786936755,446.54,2.12,598.6933333333334,384.81,-0.6933333333333334,-4.664551052270216,4.670397797861313e-06,96.31274536034216,4.881783958697346,1.7139745065288544e-06,61.73,0.9052642208671423,0.36605429004921675
